timestamp,symbol,price,sma_fast,sma_slow,rsi,macd,macd_signal,bb_upper,bb_mid,bb_lower,signal
2026-07-19T08:45:52,R_100,544.68,544.386,544.206,63.69,0.17566,0.15844,544.6069,544.206,543.8051,
2026-07-19T08:45:52,R_100,544.45,544.418,544.234,56.72,0.17354,0.16146,544.6199,544.234,543.8481,
2026-07-19T08:45:52,R_100,544.29,544.442,544.2520000000001,55.07,0.15714,0.1606,544.6108,544.252,543.8932,
2026-07-19T08:45:52,R_100,544.23,544.434,544.268,46.49,0.13771,0.15602,544.5892,544.268,543.9468,
2026-07-19T08:45:52,R_100,544.19,544.368,544.2750000000001,41.14,0.11773,0.14836,544.5819,544.275,543.9681,
2026-07-19T08:45:52,R_100,544.41,544.314,544.288,58.39,0.11828,0.14235,544.5947,544.288,543.9813,
2026-07-19T08:45:52,R_100,544.24,544.2719999999999,544.2905,50.88,0.10381,0.13464,544.5946,544.2905,543.9864,PUT
2026-07-19T08:45:52,R_100,544.16,544.2459999999999,544.2895000000001,50.29,0.0849,0.12469,544.5953,544.2895,543.9837,
2026-07-19T08:45:52,R_100,544.23,544.246,544.297,50.86,0.0747,0.11469,544.5881,544.297,544.0059,
2026-07-19T08:45:52,R_100,544.26,544.26,544.292,50.29,0.06826,0.10541,544.582,544.292,544.002,
2026-07-19T08:45:52,R_100,544.28,544.234,544.2810000000001,49.71,0.06402,0.09713,544.554,544.281,544.008,
2026-07-19T08:45:52,R_100,544.52,544.29,544.3000000000001,59.56,0.07912,0.09353,544.5843,544.3,544.0157,
2026-07-19T08:45:52,R_100,544.46,544.35,544.3125,55.31,0.08527,0.09188,544.6021,544.3125,544.0229,CALL
2026-07-19T08:45:52,R_100,544.45,544.394,544.3275000000001,47.74,0.08831,0.09116,544.6127,544.3275,544.0423,
2026-07-19T08:45:52,R_100,544.63,544.4680000000001,544.349,48.41,0.10404,0.09374,544.6576,544.349,544.0404,
2026-07-19T08:45:52,R_100,544.75,544.562,544.3739999999999,60.27,0.12476,0.09994,544.7267,544.374,544.0213,
2026-07-19T08:45:52,R_100,544.64,544.586,544.3915,62.41,0.13079,0.10611,544.761,544.3915,544.022,
2026-07-19T08:45:52,R_100,544.6,544.6139999999999,544.4129999999999,63.31,0.13084,0.11106,544.7782,544.413,544.0478,
2026-07-19T08:45:52,R_100,544.86,544.696,544.4424999999999,70.81,0.15013,0.11887,544.8518,544.4425,544.0332,
2026-07-19T08:45:52,R_100,544.67,544.704,544.45,58.23,0.14837,0.12477,544.8706,544.45,544.0294,
2026-07-19T08:45:52,R_100,544.57,544.668,544.4445,60.93,0.13732,0.12728,544.8552,544.4445,544.0338,
2026-07-19T08:45:52,R_100,544.57,544.6540000000001,544.4505,64.34,0.1271,0.12725,544.865,544.4505,544.036,
2026-07-19T08:45:52,R_100,544.55,544.644,544.4635,61.59,0.11605,0.12501,544.8731,544.4635,544.0539,
2026-07-19T08:45:52,R_100,544.7,544.6119999999999,544.4869999999999,64.67,0.11804,0.12361,544.8941,544.487,544.0799,
2026-07-19T08:45:52,R_100,544.9,544.6580000000001,544.5224999999999,68.45,0.13421,0.12573,544.9441,544.5225,544.1009,
2026-07-19T08:45:52,R_100,544.98,544.74,544.551,65.13,0.15172,0.13093,545.0155,544.551,544.0865,
2026-07-19T08:45:52,R_100,544.96,544.818,544.5869999999999,66.89,0.16212,0.13717,545.0615,544.587,544.1125,
2026-07-19T08:45:52,R_100,544.82,544.8720000000001,544.6199999999999,61.49,0.15726,0.14119,545.06,544.62,544.18,
2026-07-19T08:45:52,R_100,544.87,544.9060000000001,544.6519999999999,58.11,0.15564,0.14408,545.0648,544.652,544.2392,
2026-07-19T08:45:52,R_100,544.85,544.896,544.6815,53.62,0.151,0.14546,545.0592,544.6815,544.3038,
2026-07-19T08:45:52,R_100,544.61,544.822,544.698,49.01,0.1265,0.14167,545.0276,544.698,544.3684,
2026-07-19T08:45:52,R_100,544.59,544.748,544.7015,49.66,0.10427,0.13419,545.0246,544.7015,544.3784,
2026-07-19T08:45:52,R_100,544.67,544.7180000000001,544.712,42.75,0.09205,0.12576,545.0151,544.712,544.4089,
2026-07-19T08:45:52,R_100,544.74,544.692,544.7265,52.94,0.08701,0.11801,545.0034,544.7265,544.4496,PUT
2026-07-19T08:45:52,R_100,544.85,544.6919999999999,544.7375,61.67,0.09084,0.11258,545.0158,544.7375,544.4592,
2026-07-19T08:45:52,R_100,544.65,544.7,544.7324999999998,52.86,0.07685,0.10543,545.0134,544.7325,544.4516,
2026-07-19T08:45:52,R_100,544.47,544.676,544.7239999999999,47.44,0.05066,0.09448,545.0262,544.724,544.4218,
2026-07-19T08:45:52,R_100,544.46,544.634,544.717,41.55,0.02876,0.08134,545.0372,544.717,544.3968,
2026-07-19T08:45:52,R_100,544.48,544.5820000000001,544.698,33.06,0.01288,0.06764,545.0274,544.698,544.3686,
2026-07-19T08:45:52,R_100,544.68,544.548,544.6985000000001,38.97,0.01624,0.05736,545.0278,544.6985,544.3692,
2026-07-19T08:45:52,R_100,544.74,544.566,544.7070000000001,42.14,0.02347,0.05058,545.0311,544.707,544.3829,
2026-07-19T08:45:52,R_100,544.83,544.6379999999999,544.72,50.37,0.03605,0.04768,545.0418,544.72,544.3982,
2026-07-19T08:45:52,R_100,544.88,544.722,544.7365,50.37,0.04948,0.04804,545.0554,544.7365,544.4176,
2026-07-19T08:45:52,R_100,544.9,544.806,544.7465,51.85,0.06104,0.05064,545.073,544.7465,544.42,CALL
2026-07-19T08:45:52,R_100,544.94,544.8580000000001,544.7484999999999,64.35,0.07259,0.05503,545.0794,544.7485,544.4176,
2026-07-19T08:45:52,R_100,544.74,544.858,544.7365,55.64,0.06486,0.05699,545.049,544.7365,544.424,
2026-07-19T08:45:52,R_100,544.95,544.882,544.7360000000001,59.59,0.07481,0.06056,545.047,544.736,544.425,
2026-07-19T08:45:52,R_100,545.0,544.9060000000001,544.7450000000001,59.03,0.08575,0.06559,545.076,544.745,544.414,
2026-07-19T08:45:52,R_100,545.14,544.954,544.7585,59.86,0.1045,0.07338,545.1305,544.7585,544.3865,
2026-07-19T08:45:52,R_100,545.1,544.986,544.771,67.18,0.11482,0.08167,545.1716,544.771,544.3704,
2026-07-19T08:45:52,R_100,544.99,545.0360000000001,544.79,70.97,0.11282,0.0879,545.1945,544.79,544.3855,
2026-07-19T08:45:52,R_100,545.17,545.0799999999999,544.819,75.18,0.12432,0.09518,545.2457,544.819,544.3923,
2026-07-19T08:45:52,R_100,545.13,545.106,544.8419999999999,72.73,0.12873,0.10189,545.2842,544.842,544.3998,
2026-07-19T08:45:52,R_100,545.24,545.126,544.867,70.9,0.13949,0.10941,545.3403,544.867,544.3937,
2026-07-19T08:45:52,R_100,545.16,545.1379999999999,544.8824999999999,65.44,0.13995,0.11552,545.3735,544.8825,544.3915,
2026-07-19T08:45:52,R_100,545.08,545.156,544.9039999999999,59.26,0.13233,0.11888,545.3897,544.904,544.4183,
2026-07-19T08:45:52,R_100,545.19,545.16,544.9399999999999,60.99,0.13363,0.12183,545.3961,544.94,544.4839,
2026-07-19T08:45:52,R_100,545.26,545.186,544.9800000000001,62.33,0.13871,0.1252,545.3976,544.98,544.5624,
2026-07-19T08:45:52,R_100,545.32,545.202,545.022,62.84,0.14589,0.12934,545.3943,545.022,544.6497,
2026-07-19T08:45:52,R_100,545.43,545.256,545.0595000000001,74.82,0.15863,0.1352,545.4378,545.0595,544.6812,
2026-07-19T08:45:52,R_100,545.5,545.3399999999999,545.0975000000001,72.0,0.17239,0.14264,545.493,545.0975,544.702,
2026-07-19T08:45:52,R_100,545.5,545.4019999999999,545.131,70.83,0.18121,0.15035,545.5442,545.131,544.7178,
2026-07-19T08:45:52,R_100,545.5,545.45,545.162,66.98,0.18605,0.15749,545.5887,545.162,544.7353,
2026-07-19T08:45:52,R_100,545.46,545.478,545.1899999999999,66.98,0.18453,0.1629,545.6178,545.19,544.7622,
2026-07-19T08:45:52,R_100,545.59,545.51,545.2225000000001,77.78,0.19161,0.16864,545.6687,545.2225,544.7763,
2026-07-19T08:45:52,R_100,545.6,545.53,545.2655,73.63,0.19577,0.17407,545.6806,545.2655,544.8504,
2026-07-19T08:45:52,R_100,545.66,545.562,545.3009999999999,78.49,0.20158,0.17957,545.7239,545.301,544.8781,
2026-07-19T08:45:52,R_100,545.61,545.5840000000001,545.3315000000001,71.26,0.19985,0.18363,545.7509,545.3315,544.9121,
2026-07-19T08:45:52,R_100,545.53,545.598,545.351,71.26,0.18984,0.18487,545.7692,545.351,544.9328,
